time,B0001,B0002,B0003,B0004,B0005,B0006,B0007,B0008,B0009,B0010,B0011,B0012,B0013,B0014,B0015,B0016,B0017,B0018,B0019,B0020,B0021,B0022,B0023,B0024,B0025,B0026,B0027,B0028,B0029,B0030,B0031,B0032,B0033,B0034,B0035,B0036,B0037,B0038,B0039,B0040,B0041,B0042,B0043,B0044,B0045,B0046,B0047,B0048,B0049,B0050,B0051,B0052,B0053,B0054,B0055,B0056,B0057,B0058,B0059,B0060,B0061,B0062,B0063,B0064,B0065,B0066,B0067,B0068,B0069,B0070,B0071,B0072,B0073,B0074,B0075,B0076,B0077,B0078,B0079,B0080,B0081,B0082,B0083,B0084,B0085,B0086,B0087,B0088,B0089,B0090,B0091,B0092,B0093,B0094,B0095,B0096,B0097,B0098,B0099,B0100,B0101,B0102,B0103,B0104,B0105,B0106,B0107,B0108,B0109,B0110,B0111,B0112,B0113,B0114,B0115,B0116,B0117,B0118,B0119,B0120,B0121,B0122,B0123,B0124,B0125,B0126,B0127,B0128,B0129,B0130,B0131,B0132,B0133,B0134,B0135,B0136,B0137,B0138,B0139,B0140,B0141,B0142,B0143,B0144,B0145,B0146,B0147,B0148,B0149,B0150,B0151,B0152,B0153,B0154,B0155,B0156,B0157,B0158,B0159,B0160,B0161,B0162,B0163,B0164,B0166,B0167,B0168,B0169,B0170,B0171,B0172
2018-02-25,9981.469,8570.712,112562.93,118195.625,181564.61,137410.1,121682.24,71627.32,118760.64,86474.82,148877.69,839288.3,250444.62,122522.58,25652.781,52184.18,169158.89,161241.58,144865.69,1106794.8,66840.75,48466.273,28930.334,81279.67,79452.88,128903.78,27983.682,116082.766,111549.12,83467.79,25245.6,38696.65,62808.11,30481.494,106181.38,43792.445,38312.848,22963.85,10052.961,5187.4585,29834.22,24002.121,9414.637,22512.906,21384.791,30680.574,20573.14,10289.215,83157.47,49417.164,19197.861,1620968.9,91779.71,53057.01,36445.32,104336.64,75239.484,56278.31,192107.67,179005.61,80042.94,35482.88,37291.355,42832.402,22347.305,33664.242,153422.12,11595.7295,128347.37,431074.44,32143.217,39670.723,31541.883,38811.7,23100.326,23480.654,18760.63,27839.033,72608.3,87612.56,94924.02,35248.074,22353.422,76586.73,91847.32,75598.98,31212.771,186973.8,70373.39,80022.18,37042.145,74201.34,29436.21,27806.701,71339.91,79576.0,119298.43,94942.52,236179.22,33342.86,67738.78,22953.37,19654.465,26357.074,9082.215,7401.379,24173.865,28437.797,11485.951,10767.043,17483.66,19579.895,38959.465,23730.299,32550.031,79861.2,31338.748,211297.22,66185.24,57989.484,61724.637,123425.11,77474.53,262773.7,112120.69,34730.453,3753.321,48181.625,41952.3,59076.633,448929.66,10082.98,64454.22,8457.791,10923.91,32759.744,8522.324,6186.0728,34660.805,4905.7935,14471.456,103779.2,53245.97,17411.918,13544.396,0.0,27072.932,23464.459,347232.75,98743.98,362039.0,86438.41,48597.387,11830.616,10373.523,15301.9,48584.605,87122.87,20233.883,10788.156,3331.7483,28521.387,15672.08,7289.099,11029.168,484878.25,126382.234,217617.39,433243.9,204751.84,205049.75
2018-02-26,2957.895,6145.6523,72245.27,124650.29,137206.34,127707.57,70604.6,53064.17,82763.555,84067.16,91245.33,858011.4,159123.73,51868.445,15028.858,39456.832,133101.61,57700.6,95384.555,1099607.4,51001.56,37112.67,18216.559,85830.234,50503.434,111202.98,17430.426,86324.695,74493.43,58599.33,15301.515,30559.17,35936.023,18984.283,62299.133,31494.8,29441.062,15241.762,7810.226,1980.6888,20428.15,15853.681,3651.1118,14836.384,16117.545,20752.852,13949.659,8037.409,68281.484,32710.375,12277.4,1502254.0,60717.78,32733.867,31821.293,76832.89,55653.57,43468.27,99797.27,98895.516,53275.8,32533.46,23139.883,21137.928,8911.056,25256.203,115378.51,8313.862,98589.414,434353.7,21712.979,27416.371,21291.936,26278.883,15675.685,15472.087,12759.746,19218.467,35363.75,44182.953,48420.574,28817.686,15107.347,48745.07,72279.27,49251.754,19580.816,85237.99,34568.203,54786.027,22666.834,40790.51,18873.69,6540.8223,53349.125,48708.51,54668.258,67766.37,111609.26,22869.688,49291.527,10457.56,12025.21,16099.483,6653.5312,8950.28,15768.331,17832.28,9103.808,8384.13,11382.776,13987.569,36587.727,19639.668,21301.008,38313.26,19358.016,242718.62,33057.863,22693.568,37704.086,90092.81,44558.79,195243.84,58072.78,16479.395,2863.3997,21864.924,20292.713,36985.77,449768.62,8117.9463,44820.32,6192.786,8283.292,12520.504,6009.4487,3861.7537,23151.342,3003.7405,10568.13,72864.53,34335.12,10221.466,3608.44,6919.6636,19315.312,10796.487,346426.84,56647.85,162408.1,46180.043,48346.707,27470.344,7073.9175,11563.299,27796.523,53970.414,19122.97,7610.7236,1141.7284,5989.0117,6734.4287,0.0,7776.14,344723.7,77739.266,199269.9,307646.1,89517.5,233055.58
2018-02-27,6930.152,5476.959,76773.17,104791.586,169753.03,128769.75,67695.04,56902.805,89742.07,83385.11,91211.984,868772.1,164318.7,51818.84,15531.154,32775.53,138424.84,72572.36,96566.08,1091463.0,51227.27,36561.96,18485.04,90385.555,57668.336,107881.26,17754.79,89665.38,77423.92,70875.5,15773.791,30400.469,42642.35,19049.918,59806.516,29217.62,28813.531,15611.516,8021.224,2055.585,21063.06,16073.159,3651.9595,15126.311,16351.166,21086.201,14288.135,8270.48,68760.92,34669.543,12343.035,1503233.9,69966.836,30637.74,47494.47,52260.016,54080.734,29409.814,94950.234,102337.086,51608.684,30299.281,31968.473,23423.834,8783.105,23202.602,109261.695,8135.9585,103330.13,436549.16,24662.71,26323.496,20849.701,26150.932,15382.883,15607.719,11843.981,18552.184,33770.246,41809.605,43356.9,33814.766,14979.397,46808.434,54938.92,46926.96,19328.48,110520.29,31299.445,48465.586,23401.178,53114.754,19546.27,9687.841,50442.094,57359.93,54931.24,57312.16,214256.83,24294.66,51753.934,9908.66,11683.33,15645.478,6690.6987,7814.2744,16035.888,17897.914,9290.835,8417.914,11772.192,14123.2,36286.344,21809.73,21021.023,39114.652,19799.832,197654.33,33520.824,25507.994,34606.32,80160.16,46736.85,191614.05,56763.113,16230.437,2923.5234,9515.205,19308.275,48277.574,452594.72,7298.9014,46871.01,6155.7124,8103.125,12113.916,6409.1978,3996.0706,24030.39,2748.8464,10383.876,77347.51,28511.574,10531.172,3249.2263,39132.773,13397.143,15534.628,448456.16,68623.555,182522.47,38203.754,21679.234,33195.098,8688.923,6384.364,28322.822,52506.305,27379.682,8856.638,4026.7317,6279.4526,6730.135,0.0,4729.0425,387533.84,88315.74,187024.64,344290.84,69958.125,65070.176
2018-02-28,5363.74,6144.1875,66806.73,103419.21,185992.84,124681.35,70483.83,57334.67,91063.97,89850.695,72908.94,763804.0,150230.45,55106.94,16990.814,37359.46,137671.9,65112.426,100906.32,1062471.9,51799.83,37135.12,18398.14,87226.33,58658.938,111105.53,17482.979,95804.9,78962.52,60146.297,15910.359,31860.855,44590.242,19186.486,65869.39,32127.465,28424.186,15651.769,7994.761,5039.5884,21700.08,14825.429,3569.6768,15201.23,15994.212,23101.494,14752.271,8244.021,61787.29,33360.38,12351.982,1538098.8,50188.758,22973.908,23267.467,54594.293,54972.695,26489.38,100065.65,132114.83,52061.965,34149.117,24092.078,20321.785,8637.408,23452.047,102279.29,7735.1694,97294.99,436565.25,23257.555,29463.967,20851.22,26287.5,15530.355,16897.5,12604.411,18801.629,33816.28,45501.164,62392.63,31177.195,15115.963,53793.28,71998.0,48397.89,17141.459,100319.53,32922.32,55772.48,25631.674,32899.406,19036.604,7890.21,51688.03,59265.312,44203.992,53250.957,211533.12,23264.395,52337.242,10693.635,12207.846,15632.168,7121.883,7463.5054,16069.28,17606.852,8519.131,8274.449,11447.117,14096.738,36696.89,20675.102,20916.8,40645.47,19794.291,194372.83,35548.94,25873.521,37913.816,63931.273,59843.94,204692.88,61897.33,17342.18,1314.6115,7717.576,17978.56,46556.79,452583.38,7435.472,44542.402,5983.87,8904.826,12393.359,6333.1895,3698.4377,24622.11,2631.363,10649.722,79578.91,29343.943,10589.965,3617.0566,25147.496,19945.71,15690.636,121806.484,68130.04,182016.31,37151.86,18925.78,13260.445,8801.704,8468.177,24411.17,65473.27,21272.414,8377.982,4695.028,6399.739,7848.2417,1151.7997,2000.9987,439882.94,91434.836,177246.48,250718.62,129796.96,60041.934
2018-03-01,8141.455,5762.228,75811.77,90740.55,180687.66,107477.516,67466.16,59305.477,92454.73,79671.03,23879.64,727493.06,154125.52,51634.367,17590.9,44251.36,139384.03,60481.36,101271.72,1054630.2,57206.473,40977.117,20655.898,113070.586,56585.586,111460.92,18926.273,92141.34,77173.09,62066.6,15508.451,32857.55,43710.15,20377.225,56531.656,30130.96,28694.014,15067.243,8589.789,6146.722,22009.498,14859.322,4866.3096,15752.731,17480.973,22009.498,15258.7,8416.553,56230.08,34595.504,12530.695,1565722.5,49773.938,24617.668,36860.1,49025.867,58509.664,36777.19,108528.79,134905.38,52720.16,33518.844,26752.188,26946.879,13281.375,24685.656,88588.32,8269.283,176283.14,461186.7,24106.014,33104.285,21573.166,27297.3,16681.65,16531.889,11166.522,19033.562,33276.29,48601.656,58562.945,30071.453,12960.178,35714.285,58607.9,50563.0,21617.424,102719.875,34098.75,58535.23,7455.542,46878.08,19006.176,14567.335,52605.477,58835.543,68085.47,54654.17,106916.22,26026.975,55379.934,11083.6875,12040.873,15859.222,7382.3477,7738.5713,16237.174,17453.035,9305.364,8755.805,11820.932,15103.318,18820.613,20848.992,21983.37,40399.785,19642.584,101208.07,37653.9,23728.78,38734.453,95884.79,54957.61,208323.36,65452.645,17844.666,2421.7473,25140.496,19467.28,60008.246,455843.38,9110.262,46771.13,7404.805,8512.783,12817.182,7608.0684,4976.1904,25917.82,3637.9446,10401.002,91709.34,28840.688,10778.713,4413.4053,9097.37,12785.707,16023.695,202414.17,70938.87,189163.67,52319.44,51692.594,19313.553,8243.312,13679.147,23967.4,70357.43,17256.826,10362.289,4049.1401,9017.874,8609.235,2746.8406,8055.4146,363112.9,95000.11,180303.48,309933.38,107351.16,112827.13
2018-03-02,6374.135,7317.224,78185.24,71454.12,202986.56,126024.51,76104.766,59894.094,107089.11,87502.445,37064.746,837641.6,153860.4,61716.367,20117.469,11499.046,176160.39,96718.65,107104.61,1066753.6,58689.336,44688.918,22781.074,83838.43,75069.414,125777.04,21855.875,102168.92,86129.6,67813.734,18370.31,36787.402,52791.69,22267.877,63909.984,33769.24,33450.54,18173.674,9845.613,3793.8364,25728.354,18545.174,5249.257,17224.938,17992.23,25270.363,17998.445,10804.357,63744.934,38692.523,12394.04,1569219.0,69284.08,32328.947,41036.234,75980.75,63545.87,34688.8,138237.42,126463.29,44576.383,36520.41,31887.03,22188.203,15743.599,24332.617,126463.98,9272.244,118743.62,463951.78,35329.66,31619.438,23597.213,37061.83,18992.271,18214.865,12499.044,22360.436,40759.652,48579.793,71294.65,29968.13,16084.994,35558.277,72994.67,53595.95,23770.39,129306.72,31401.05,65288.27,27244.217,52986.992,20771.17,11793.181,55164.7,63717.848,69845.016,68844.74,168510.58,27722.959,65313.37,13954.953,14728.867,17455.625,9099.973,9115.26,17784.63,19762.8,9950.914,9206.834,13385.484,16030.025,20772.418,22592.645,24664.744,46248.56,21466.47,117871.53,41443.59,28746.018,40456.39,115706.234,71888.02,225415.89,71156.9,18838.02,5069.7256,26402.607,23497.293,40646.195,456110.7,9610.135,53803.46,8898.248,10549.557,14739.513,8542.396,5428.5366,30540.59,4398.6113,12068.848,101685.555,38391.16,12514.422,6047.8066,0.0,24117.752,18449.13,70183.01,87451.53,233215.03,64079.934,19221.182,32795.934,10085.114,10719.769,27698.393,45428.086,23401.768,10651.045,5634.3057,10841.195,10428.667,3241.3936,3831.4167,378996.62,107923.555,220967.89,260749.83,125010.25,99827.836
2018-03-03,16743.703,8823.124,105357.31,117545.47,210487.34,156755.8,122481.34,74568.97,131098.62,89172.87,81038.2,1292930.2,251578.69,142951.22,26976.67,64948.973,199628.23,160330.27,166056.03,1061556.0,69729.914,53078.844,30179.596,87822.45,82130.68,147218.31,28006.281,131643.7,121663.55,72967.7,23085.293,40445.625,67032.6,31056.07,124393.35,47811.77,42241.414,22201.646,10977.693,5550.93,31412.744,23675.244,9424.799,22811.625,20421.02,31291.416,20962.633,11542.592,93956.305,56591.88,17885.549,1688693.0,71591.79,52970.145,39319.133,119806.32,81266.984,62665.668,170210.16,159315.77,71263.44,45446.98,45568.395,35914.72,26629.705,34367.664,218126.2,11565.05,137735.64,460047.66,32782.11,42958.805,31643.727,41216.89,20864.486,21801.645,14775.873,29208.73,74141.71,70314.836,87702.266,36329.195,20407.748,68805.05,108413.79,86956.69,31904.11,200679.31,80596.945,100242.57,38151.105,70493.71,27592.104,34001.547,86120.53,90936.02,96556.1,96512.03,305632.2,33268.18,76788.72,22747.506,21255.15,26458.37,13320.067,10660.532,21459.225,27519.623,10724.053,11323.093,17043.701,18190.58,31208.484,27318.94,34186.75,81107.57,31443.65,81211.695,54124.223,57383.11,68683.17,162130.34,78520.3,286332.84,137241.72,39013.51,6424.8228,41554.953,38251.676,61932.914,452528.62,9762.609,68651.47,8659.732,11425.4,30267.002,9483.465,6609.8657,40244.06,5329.5864,13156.984,133205.27,62052.184,16380.413,11322.409,12136.531,24554.424,26631.648,100132.57,110951.88,291814.97,69276.91,27522.076,35558.914,16021.865,20804.164,44618.758,86951.445,23015.031,12670.354,3829.1199,23601.127,19336.973,9815.768,4936.1826,470787.72,137959.12,280964.94,320422.0,147803.47,91715.97
2018-03-04,9981.469,8570.712,118266.43,134146.98,206348.2,139613.5,124585.97,65966.54,118304.83,81880.836,138065.25,845470.3,247137.77,109184.98,26919.148,70604.86,171444.36,136166.44,151502.72,1062196.6,68484.516,48100.56,28760.863,85816.195,78569.13,140288.05,27663.918,114227.34,110749.45,77156.09,24032.8,43182.61,59394.42,30844.87,107468.15,42738.31,38312.848,22675.133,10387.66,5187.4585,29946.246,24189.34,12423.303,23211.592,23122.928,29927.1,20546.846,10179.436,91101.74,49417.164,19324.27,1684274.6,79891.5,50829.754,39487.383,83165.54,79431.51,60210.926,206282.1,197386.8,80322.25,53461.566,37291.355,40138.02,27407.57,36738.977,148674.0,10690.108,128347.37,455732.12,59926.56,39670.723,31167.367,41407.793,21655.979,23480.654,15871.693,28312.928,76303.234,59686.76,80685.86,39496.484,21695.291,68947.555,87939.96,70848.83,32156.238,201999.84,69008.02,97210.836,21905.047,68007.164,28598.066,31574.05,79591.07,85066.37,86309.63,93408.805,216502.47,32309.365,67282.56,25342.63,20588.76,26388.154,10660.059,7672.553,22550.72,28124.219,10767.043,9642.01,17356.18,19579.895,29462.246,24122.6,32024.646,82060.54,31132.107,32699.535,66180.47,56596.02,65683.21,166059.75,79691.06,271707.78,113443.24,37364.562,3753.321,47527.64,39241.402,50323.223,448597.44,10082.98,61754.39,8459.105,10727.105,32419.922,9005.193,9037.107,34594.09,5219.595,13890.469,110251.74,56506.56,17106.053,14432.633,110413.49,19390.193,22786.098,300513.2,96968.06,290288.47,64938.293,51255.4,11830.616,12822.621,15301.9,45189.99,73044.836,20233.883,15328.066,9406.407,26803.676,15857.311,7289.099,11029.168,532365.7,125727.83,223578.02,363534.06,209430.73,118369.375
2018-03-05,2957.895,5577.959,78167.68,106484.63,151458.22,116636.8,68451.6,73873.25,78900.55,80755.6,94324.75,1171019.6,222810.31,55906.863,16224.274,39127.836,132578.66,53932.797,95408.375,1066029.1,51368.402,37818.535,18216.559,70155.19,54861.168,111471.164,17437.133,79723.79,66355.42,56299.227,16200.829,31245.805,38327.68,19460.781,70259.63,32441.65,28401.72,14759.693,7920.004,1980.6888,20968.014,15630.888,2401.399,14990.679,15041.473,21006.16,14676.16,8037.409,63804.91,33877.207,14204.696,1565559.8,49822.67,31375.867,28712.422,55623.426,61443.46,30737.695,96303.37,144767.83,47671.652,31258.336,23139.883,43328.242,13947.487,26084.732,127690.78,7725.189,98589.414,458193.6,45050.598,28232.01,20337.604,36244.598,16949.807,17038.662,11163.99,18963.018,34544.504,47794.605,89506.1,39090.65,14150.841,44935.176,63042.945,39534.203,19456.432,107476.13,34568.203,59813.21,23858.832,42612.08,18821.805,7610.945,52774.14,60683.1,67325.18,125443.84,156858.53,25181.121,53474.812,13926.663,9678.375,16136.603,6817.022,8950.28,15521.735,17171.428,8263.676,7511.252,11214.069,13987.569,18116.229,18299.201,23099.594,37853.77,20443.736,201546.47,33593.164,6983.215,37704.086,88611.22,73289.18,196760.83,58111.152,14804.185,3438.0688,30658.04,17837.092,36985.77,451381.12,8278.29,43776.125,6192.786,9130.39,12260.297,6537.1455,4058.2354,21256.21,2908.7869,9170.142,72859.12,32136.871,9996.546,1470.267,2721.5427,21974.12,18458.863,290559.25,64378.258,160836.69,44856.516,42400.26,31648.771,3488.328,11563.299,23691.098,53757.375,3390.5867,8974.183,4024.0037,5684.2266,3107.231,0.0,2108.082,332986.6,80172.37,183063.06,177987.52,123064.44,104847.08
2018-03-06,6930.152,5192.214,82384.45,79383.03,168681.4,118224.43,79689.29,70312.234,80330.89,84669.61,90945.25,1091487.8,198998.02,58657.887,16696.56,31853.344,136158.16,64654.7,88908.586,1065133.9,52469.93,35812.71,19040.988,90385.555,57690.008,108313.71,18409.248,89660.62,70460.85,59764.504,16105.787,32105.473,39534.984,19558.717,69370.914,29922.3,28401.86,15611.516,8021.224,2055.585,21063.06,15490.199,2652.5547,15784.958,16498.465,20523.2,14778.734,8648.538,51857.594,42911.47,13502.468,1566539.6,52311.33,29905.938,28168.484,53855.4,54224.758,32585.732,122067.86,128038.234,52448.67,32736.084,31968.473,25298.59,12349.684,25210.047,144913.11,7853.4707,103330.13,461038.78,24471.668,28614.344,19913.324,36116.65,17085.438,15607.719,11663.102,18954.592,34978.92,48668.277,57221.008,30831.016,14128.357,43721.79,68314.07,45661.363,19994.463,100717.78,32090.322,60019.367,23401.178,43696.33,19261.549,9687.841,44275.82,59057.492,52673.684,68309.32,185576.92,23962.842,51429.605,11556.346,11934.734,15495.599,7225.14,7601.699,15657.369,17701.277,8628.2295,7673.8345,11474.086,14123.2,18147.543,23021.043,21407.396,39847.875,19445.89,238872.4,35778.36,24657.145,38628.367,104253.77,74373.03,189053.94,43992.72,15033.807,1178.0459,19207.928,20089.645,39524.207,454207.22,7459.244,46948.727,7316.991,8437.828,12200.846,6409.1978,3826.4282,22029.066,4272.2686,9042.192,78840.26,28407.426,10583.385,2826.6868,42310.625,15190.9795,10046.426,370560.16,70475.36,177268.45,44538.043,50585.72,33590.562,6945.9697,6384.364,30137.922,43572.676,10652.342,8847.42,3971.7034,5478.398,6902.8413,0.0,6090.827,361456.84,89364.22,189209.39,338841.34,87710.6,95960.875
2018-03-07,5363.74,6054.103,71113.375,96280.28,182872.78,118187.02,69213.125,68760.49,85847.79,84499.42,17399.39,737433.4,459224.06,58530.457,16863.137,35079.062,143657.38,65602.14,105421.9,1058418.2,51799.83,39181.895,19177.557,87226.33,59780.027,108985.6,18134.865,90862.31,72605.664,59413.7,16821.47,31860.855,42590.133,18660.656,70276.03,35152.1,29463.527,16843.418,7994.761,2192.1506,21473.613,16274.2295,3093.499,15214.183,16141.513,21029.69,14261.672,8270.965,61253.24,32664.564,12403.557,1567642.5,55896.836,22406.717,34057.67,77122.336,53383.49,37594.96,95712.195,107977.92,50966.945,33335.92,24092.078,27384.693,15530.361,23723.05,258034.86,7937.8213,112296.92,461222.94,41264.074,31553.898,20199.771,37207.54,16489.914,17054.242,11902.783,18979.508,36708.69,49761.9,67504.24,34394.523,14489.889,47079.24,58062.203,38461.22,19357.23,104596.73,33067.613,59360.16,6368.201,44659.043,18963.395,7890.21,55572.457,60899.38,66328.44,77762.3,113522.82,23327.734,54232.38,11620.988,12522.915,15869.428,6979.833,7295.7617,15530.355,17329.924,9222.241,7857.69,11529.42,14096.738,18527.016,21142.166,20854.297,40739.586,19949.068,38088.176,35548.94,26170.625,38768.184,111838.055,56178.195,196510.14,67124.336,14648.647,1314.6115,22834.176,23197.703,43788.83,454195.88,7595.808,43939.664,6972.4424,9194.864,11858.943,6251.0083,3685.8586,22705.496,2871.4146,9430.02,80023.66,31104.66,11368.186,3899.1465,40534.633,23147.465,15780.617,274568.88,73133.55,178803.17,53241.035,58213.688,31126.03,7873.2915,8468.177,22529.408,70827.945,21272.414,8852.512,7484.8574,6613.2837,7855.6274,1151.7997,5935.205,338261.6,101031.14,190953.3,246086.45,102268.055,158633.73
2018-03-08,8141.455,5762.228,65943.39,107493.79,176922.12,113471.51,66684.41,64941.18,93866.086,79518.266,96178.27,703929.44,163206.48,52562.016,16753.254,36466.05,132526.33,58316.945,92060.695,1054630.2,54970.152,43707.25,18934.662,113070.586,57583.164,111709.984,18276.002,94043.41,77559.58,60672.426,16801.342,33269.215,45982.316,20475.525,61198.7,32371.695,30082.219,16046.466,8734.992,6146.722,22818.86,16020.843,4171.2812,15307.655,16786.13,21869.355,15258.7,8443.5,60078.58,34847.336,13184.423,1565722.5,62392.207,27230.848,44904.996,47344.3,56797.715,30214.992,107781.35,106132.08,42359.875,36125.277,26752.188,39245.3,14317.66,27144.854,135049.78,9046.67,168234.88,451765.6,24020.738,29733.152,21636.92,38217.332,18065.564,15995.818,13368.309,19053.64,35593.996,48528.195,58441.645,30475.816,14248.525,45996.418,56195.223,47968.285,19986.377,117300.74,34288.035,58908.88,23638.979,46193.746,19006.176,14567.335,50501.42,58324.098,64496.01,70259.09,146958.05,23341.719,51912.65,12221.355,12520.374,16376.84,8107.934,7878.1323,16935.148,18502.127,8439.604,8581.783,11967.353,15103.318,18363.002,21471.445,21752.375,41399.33,19623.604,222503.33,52842.574,39647.125,41627.402,101939.12,55287.28,205362.89,63087.055,16163.671,2421.7473,22218.08,16614.176,41955.23,454159.62,9270.602,45251.023,7500.0986,9186.467,10859.212,7652.896,4116.1914,24811.725,3805.6907,10716.111,87079.95,28537.578,11299.322,4042.3464,6228.3247,21650.668,16053.705,339282.28,71982.664,201829.12,47045.887,22731.912,19313.553,7452.513,13679.147,23339.955,47068.688,17256.826,9588.047,4886.8887,9869.261,8609.235,2746.8406,7526.668,333207.56,97818.15,194224.98,346613.06,118756.21,100789.54
2018-03-09,6374.135,7219.787,69535.2,103768.53,192333.73,126932.62,66337.44,64354.133,109529.16,90800.6,77224.59,998602.4,161868.22,58941.08,20048.521,46534.42,141248.11,83242.016,100428.26,1066753.6,60490.723,48247.523,22923.016,83838.43,71931.266,119698.805,20520.85,107210.46,84218.625,57851.746,19182.355,36787.402,51596.49,22409.668,54237.746,39217.805,32272.916,18076.346,10050.332,3793.8364,27438.326,18761.674,4866.9463,18043.533,18012.26,23419.852,17746.785,10192.461,62673.72,39586.4,16068.681,1569219.0,66771.52,36992.684,46924.36,77021.19,60188.258,30758.723,127717.016,169381.4,51596.06,35922.74,31887.03,28193.21,16823.379,26471.56,173073.16,10397.248,118743.62,454530.7,26307.955,32492.852,23613.05,38225.848,18992.271,17575.268,15050.079,22209.844,38052.36,46827.22,43251.516,30419.861,16840.047,51267.887,67583.445,53126.625,23645.531,137552.36,40254.184,64969.477,31960.7,48742.76,21634.51,14240.44,47997.703,66993.305,94065.45,65191.324,223349.02,26884.62,53684.363,11871.733,27395.664,17567.66,8780.682,9115.26,17472.203,19762.8,9950.754,10586.773,13446.837,16030.025,20016.326,22464.967,23588.48,44779.594,20579.924,220696.61,36016.703,26825.758,51591.76,128154.39,61154.355,227173.2,73997.234,17305.438,5191.297,26243.785,13368.959,56747.254,456110.7,9770.473,57093.32,8913.977,10288.535,14920.079,8304.902,5530.066,30210.225,4475.57,11953.736,102628.84,37017.54,12445.55,4521.259,27935.65,21962.71,18207.2,20467.553,87946.77,226827.1,62889.45,18900.803,38023.63,10063.78,10719.769,26636.105,56794.03,27445.686,10714.105,5167.4863,14355.027,11112.004,3241.3936,8039.2974,373617.44,112208.16,249550.45,340074.72,90281.47,109248.05
2018-03-10,16743.703,8607.933,104172.375,110068.39,230826.48,136167.34,128537.94,86430.44,138520.69,93641.484,80758.22,1463590.8,270213.72,124834.81,26610.06,64264.07,201938.98,178453.16,154478.64,1061556.0,72131.31,57095.598,29767.924,83137.7,80195.445,156942.53,27367.365,146652.5,121012.516,81371.516,24976.084,42719.055,65339.656,31959.605,142688.2,39600.742,37928.93,22201.646,11009.719,5550.93,32320.984,24232.781,9847.291,23010.33,21296.396,31218.205,20469.057,11418.432,97698.52,52976.0,20331.387,1688693.0,77661.03,51671.383,37191.793,90787.09,75283.86,50977.234,215034.38,196615.86,84995.836,54988.395,45568.395,39091.36,29623.51,35169.52,164739.92,11535.091,137735.64,450626.56,33896.047,47854.742,32126.785,43025.617,22587.99,22786.361,17731.457,30558.762,71179.04,70124.06,65078.805,55700.184,21286.62,70770.555,100481.99,74297.266,32178.6,219429.64,74984.734,86752.03,37641.33,76415.27,27660.514,36663.08,75218.99,89194.06,95076.76,91553.56,178739.38,32994.11,75582.48,21610.443,20843.479,28534.791,13277.33,8616.033,22209.23,27026.047,10770.307,12361.486,17657.055,18190.58,30811.398,33480.582,33917.117,84585.09,32897.86,60201.64,75260.414,43229.83,75234.664,158611.94,93303.414,292596.53,135139.88,33026.04,6334.0176,42652.637,143106.0,59526.07,452528.62,9922.947,71402.11,10439.963,12093.6,30593.717,9720.727,6602.929,40952.484,5419.637,13041.875,121646.36,68957.72,15847.601,11370.436,334880.0,32454.43,21485.316,111913.336,114288.6,339641.56,69707.86,29722.668,46316.1,16148.084,20804.164,44418.59,88409.25,8920.22,12593.43,3943.2278,26682.6,19522.127,9815.768,7603.823,478352.75,150534.72,305149.72,560867.5,196569.48,102557.695
2018-03-11,9981.469,8948.767,108963.836,79640.23,223328.56,128947.1,133820.8,66063.875,115150.55,87791.87,129331.55,1051741.6,219402.36,123392.44,27295.807,59478.812,170876.69,146333.5,137538.6,1062196.6,67904.484,54925.098,28694.148,81131.445,81278.945,125857.766,27069.207,119446.32,112626.37,81844.48,26490.549,41829.477,64590.312,30498.623,116475.3,47913.656,41922.504,22594.547,10572.889,5187.4585,29834.22,24580.434,12423.303,22899.568,22937.697,30873.887,21333.57,10430.008,111145.38,48662.008,21130.635,1684274.6,76533.914,58374.113,42448.88,242312.1,81813.85,50529.414,185025.08,193265.52,62068.785,52475.895,37291.355,57863.496,27820.908,34165.113,223633.72,11114.208,128347.37,446311.03,34084.465,42541.25,32154.406,42582.855,21655.979,23480.654,18141.553,28819.855,69525.66,61634.992,80217.38,45730.29,21642.049,69277.27,107489.39,71131.08,32229.475,191936.75,70117.55,79117.734,21905.047,75796.516,29307.484,31574.05,73346.48,80655.516,86601.84,96703.4,196060.53,31815.79,66470.086,25218.754,20110.844,28052.42,10660.059,7768.82,22400.041,27918.037,10695.7705,12734.908,17356.18,19204.488,29933.012,22538.71,31771.861,91848.875,31486.049,245852.33,73316.56,59147.152,63400.883,209256.73,142850.56,265674.03,102123.516,38215.188,5711.369,48960.04,39365.79,51029.0,448597.44,10377.205,63469.684,9804.588,10556.467,32852.508,9224.043,6002.2793,34274.33,4978.099,13890.469,97725.97,61950.04,16665.89,13623.791,124200.0,16804.336,23925.627,61423.29,104077.234,314637.4,65314.13,31391.23,17447.428,12600.492,15301.9,45335.215,77731.29,20233.883,12109.158,9406.407,25946.936,15389.596,7289.099,15720.421,526802.1,127317.0,256534.7,431212.56,207691.08,100448.61
